id,company_id,name,first_name,last_name,open_deals_count,related_open_deals_count,closed_deals_count,related_closed_deals_count,participant_open_deals_count,participant_closed_deals_count,email_messages_count,activities_count,done_activities_count,undone_activities_count,files_count,notes_count,followers_count,won_deals_count,related_won_deals_count,lost_deals_count,related_lost_deals_count,active_flag,phone,email,first_char,update_time,delete_time,add_time,visible_to,picture_id,next_activity_date,next_activity_time,next_activity_id,last_activity_id,last_activity_date,last_incoming_mail_time,last_outgoing_mail_time,label,label_ids,im,postal_address,postal_address_lat,postal_address_long,postal_address_subpremise,postal_address_street_number,postal_address_route,postal_address_sublocality,postal_address_locality,postal_address_admin_area_level_1,postal_address_admin_area_level_2,postal_address_country,postal_address_postal_code,postal_address_formatted_address,notes,birthday,job_title,org_name,owner_name,primary_email,cc_email,owner_id.id,owner_id.name,owner_id.email,owner_id.has_pic,owner_id.pic_hash,owner_id.active_flag,owner_id.value,org_id.name,org_id.people_count,org_id.owner_id,org_id.address,org_id.label_ids,org_id.active_flag,org_id.cc_email,org_id.owner_name,org_id.value
15,13934494,Kristen Grant,Kristen,Grant,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(848)928-5839x36370', 'primary': True}, {'label': 'work', 'value': 'jonathanboyle@example.net', 'primary': False}, {'label': 'work', 'value': 'baileydavid@example.com', 'primary': False}]",k,2024-12-03 10:34:57,,2024-12-03 10:34:54,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Gross-Strickland,Jesús Maeso,(848)928-5839x36370,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Gross-Strickland,1,22693865,"920 Gina Summit, South Renee, GU 56279",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,16
16,13934494,Dennis Winters,Dennis,Winters,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-905-646-9517x1408', 'primary': True}, {'label': 'work', 'value': 'ariana03@example.org', 'primary': False}, {'label': 'work', 'value': 'christopher64@example.net', 'primary': False}]",d,2024-12-03 10:34:57,,2024-12-03 10:34:55,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Carroll Inc,Jesús Maeso,001-905-646-9517x1408,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Carroll Inc,1,22693865,"17344 Kara Inlet, Roymouth, MS 53353",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,17
17,13934494,Dana Jones,Dana,Jones,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '936.464.0206x31768', 'primary': True}, {'label': 'work', 'value': 'amy93@example.com', 'primary': False}, {'label': 'work', 'value': 'robbinsstephen@example.net', 'primary': False}]",d,2024-12-03 10:34:57,,2024-12-03 10:34:55,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,French Ltd,Jesús Maeso,936.464.0206x31768,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,French Ltd,1,22693865,"1688 Jennifer Knoll Suite 906, Floreston, VT 95344",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,15
18,13934494,Christina Bailey,Christina,Bailey,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '803-401-6741x5451', 'primary': True}, {'label': 'work', 'value': 'stoutalexander@example.net', 'primary': False}, {'label': 'work', 'value': 'elliottrandy@example.net', 'primary': False}]",c,2024-12-03 10:34:57,,2024-12-03 10:34:56,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Anderson PLC,Jesús Maeso,803-401-6741x5451,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Anderson PLC,1,22693865,"64605 Brittany Way Suite 529, Vincentshire, IA 98631",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,18
19,13934494,Mathew Allison,Mathew,Allison,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '826.369.5067x2958', 'primary': True}, {'label': 'work', 'value': 'hayeswilliam@example.net', 'primary': False}, {'label': 'work', 'value': 'amy58@example.net', 'primary': False}]",m,2024-12-03 10:34:59,,2024-12-03 10:34:56,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Hernandez, Johnson and Nguyen",Jesús Maeso,826.369.5067x2958,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Hernandez, Johnson and Nguyen",1,22693865,"8256 Young Crossroad Apt. 646, Kristineport, KS 82020",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,19
20,13934494,Kristy Terry,Kristy,Terry,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '809-397-9607', 'primary': True}, {'label': 'work', 'value': 'oconnellhelen@example.net', 'primary': False}, {'label': 'work', 'value': 'anthony42@example.net', 'primary': False}]",k,2024-12-03 10:34:59,,2024-12-03 10:34:57,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Love, Morrison and Cook",Jesús Maeso,809-397-9607,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Love, Morrison and Cook",1,22693865,"0812 Michael Rue Suite 114, Tinaville, MP 07304",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,20
21,13934494,Dana Johnson,Dana,Johnson,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '476.655.5860x90159', 'primary': True}, {'label': 'work', 'value': 'xchandler@example.com', 'primary': False}, {'label': 'work', 'value': 'samuellee@example.net', 'primary': False}]",d,2024-12-03 10:35:00,,2024-12-03 10:34:57,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Bailey, Morgan and Dyer",Jesús Maeso,476.655.5860x90159,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Bailey, Morgan and Dyer",1,22693865,"186 Moore Extensions, Dawnton, NJ 99660",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,21
22,13934494,Mary Moss,Mary,Moss,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '476-620-2257', 'primary': True}, {'label': 'work', 'value': 'erica64@example.net', 'primary': False}, {'label': 'work', 'value': 'leonardjuan@example.net', 'primary': False}]",m,2024-12-03 10:35:01,,2024-12-03 10:34:58,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Hansen LLC,Jesús Maeso,476-620-2257,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Hansen LLC,1,22693865,"16902 Kirk Springs, Bradleyside, NM 27216",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,23
23,13934494,Antonio Smith,Antonio,Smith,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '207-828-6708x586', 'primary': True}, {'label': 'work', 'value': 'annettebaker@example.net', 'primary': False}, {'label': 'work', 'value': 'hoffmangeorge@example.org', 'primary': False}]",a,2024-12-03 10:35:00,,2024-12-03 10:34:58,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Hernandez, Vaughn and Perkins",Jesús Maeso,207-828-6708x586,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Hernandez, Vaughn and Perkins",1,22693865,"87887 Long Unions, Kirbyshire, AL 72224",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,22
24,13934494,Michael Powell,Michael,Powell,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-918-771-0399', 'primary': True}, {'label': 'work', 'value': 'woodardjustin@example.org', 'primary': False}, {'label': 'work', 'value': 'bennettjennifer@example.com', 'primary': False}]",m,2024-12-03 10:35:01,,2024-12-03 10:34:58,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Holden-Oneill,Jesús Maeso,001-918-771-0399,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Holden-Oneill,1,22693865,"4827 Robert Dale, Port Travis, WY 64968",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,24
25,13934494,Ashley Martinez,Ashley,Martinez,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '953-302-9865x972', 'primary': True}, {'label': 'work', 'value': 'luis29@example.org', 'primary': False}, {'label': 'work', 'value': 'nnguyen@example.com', 'primary': False}]",a,2024-12-03 10:35:01,,2024-12-03 10:34:59,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Davis, Johnson and Palmer",Jesús Maeso,953-302-9865x972,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Davis, Johnson and Palmer",1,22693865,"4311 Tonya Center Suite 367, South Davidberg, KS 80920",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,25
26,13934494,David Ray,David,Ray,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '311-282-4325', 'primary': True}, {'label': 'work', 'value': 'kennethsanders@example.net', 'primary': False}, {'label': 'work', 'value': 'christine94@example.org', 'primary': False}]",d,2024-12-03 10:35:01,,2024-12-03 10:34:59,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Rios-Rollins,Jesús Maeso,311-282-4325,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Rios-Rollins,1,22693865,"PSC 5173, Box 3692, APO AA 32791",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,26
27,13934494,Shawn Rogers,Shawn,Rogers,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-688-792-4511x532', 'primary': True}, {'label': 'work', 'value': 'jbrooks@example.net', 'primary': False}, {'label': 'work', 'value': 'strongjay@example.com', 'primary': False}]",s,2024-12-03 10:35:02,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Spencer LLC,Jesús Maeso,+1-688-792-4511x532,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,Spencer LLC,1,22693865,"032 Beverly Isle, Tiffanyport, KY 90487",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,28
28,13934494,Rebekah Garrett,Rebekah,Garrett,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-359-963-7026', 'primary': True}, {'label': 'work', 'value': 'ebrown@example.net', 'primary': False}, {'label': 'work', 'value': 'kevin20@example.net', 'primary': False}]",r,2024-12-03 10:35:02,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Bell, Leon and Schmidt",Jesús Maeso,+1-359-963-7026,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Bell, Leon and Schmidt",1,22693865,"88107 Amanda Estate Apt. 324, Mirandaberg, PA 33030",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,27
29,13934494,Amy Holt,Amy,Holt,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-703-722-2224x3284', 'primary': True}, {'label': 'work', 'value': 'kempdevin@example.com', 'primary': False}, {'label': 'work', 'value': 'crystalgarza@example.net', 'primary': False}]",a,2024-12-03 10:35:03,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Gomez, Owens and Harris",Jesús Maeso,+1-703-722-2224x3284,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Gomez, Owens and Harris",1,22693865,"038 Sean Shoal, New Debbieside, IL 23065",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,29
30,13934494,Brenda Aguilar,Brenda,Aguilar,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(413)522-5239', 'primary': True}, {'label': 'work', 'value': 'amadden@example.org', 'primary': False}, {'label': 'work', 'value': 'jcline@example.net', 'primary': False}]",b,2024-12-03 10:35:03,,2024-12-03 10:35:01,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Perez, Jimenez and Fleming",Jesús Maeso,(413)522-5239,jesusmaeso-sandbox@pipedrivemail.com,22693865,Jesús Maeso,jesusmaesog@gmail.com,0,,True,22693865,"Perez, Jimenez and Fleming",1,22693865,"06217 Jay Forge Apt. 073, North Jessicaburgh, OK 35567",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,30
